precursor_name,cnt,formula,smiles,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,HOMO_character,HOMO_element,HOMO_energy,LUMO_character,LUMO_element,LUMO_energy,gap_AO,avg anion electron affinity,minimum EN difference,maximum EN difference,range EN difference,mean EN difference,std_dev EN difference
FeSO4 7H2O,20,FeSO4·7H2O,O.O.O.O.O.O.O.O.[Fe+2].[O-]S(=O)(=O)[O-],1.0,26.0,25.0,5.333333333333333,4.493827160493828,1.0,55.0,92.0,37.0,88.44444444444444,3.6872427983539096,92.0,1.00794,55.845,54.83706,10.296835555555557,9.632928724279836,1.00794,14.01,1811.0,1796.99,111.04814814814814,146.4639780521262,14.01,1.0,16.0,15.0,7.925925925925926,7.1824417009602195,1.0,1.0,4.0,3.0,1.5925925925925926,0.6145404663923183,1.0,31.0,132.0,101.0,51.74074074074074,21.50891632373114,31.0,1.83,3.44,1.6099999999999999,2.705555555555556,0.5984362139917695,2.2,1.0,2.0,1.0,1.4814814814814814,0.49931412894375854,1.0,0.0,4.0,4.0,1.7777777777777777,1.9753086419753085,0.0,0.0,6.0,6.0,0.2222222222222222,0.4279835390946502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,3.4814814814814814,2.573388203017833,1.0,0.0,1.0,1.0,0.5185185185185185,0.49931412894375854,1.0,0.0,2.0,2.0,0.8888888888888888,0.9876543209876543,0.0,0.0,4.0,4.0,0.14814814814814814,0.28532235939643347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.5555555555555556,0.5761316872427984,1.0,6.615,25.786875,19.171875,8.491921296296297,1.9464368998628259,6.615,0.0,7.853,7.853,4.1534814814814816,3.8365377229080933,7.853,0.0,2.1106628,2.1106628,0.07817269629629629,0.15055482249657062,0.0,12.0,229.0,217.0,116.55555555555556,88.64197530864196,194.0,d,Fe,-0.295049,d,Fe,-0.295049,0.0,-282000.0,0.8599999999999994,1.6099999999999994,0.75,1.2393749999999994,0.27856467087925735
Ce(NO 3 ) 3 $6H 2 O,20,Ce(NO3)3·6H2O,O.O.O.O.O.O.O.O.O.O.[Ce+3].[O-][N+](=O)[O-].[O-][N+](=O)[O-].[O-][N+](=O)[O-],1.0,58.0,57.0,6.806451612903226,4.4953173777315305,8.0,15.0,92.0,77.0,86.12903225806451,5.388137356919878,87.0,1.00794,140.116,139.10806000000002,14.007173548387096,10.064014401664933,15.9994,14.01,1071.0,1056.99,72.58935483870968,64.41359001040583,54.8,1.0,16.0,15.0,9.67741935483871,7.148803329864724,16.0,1.0,6.0,5.0,1.7419354838709677,0.5744016649323621,2.0,31.0,204.0,173.0,57.38709677419355,20.428720083246617,66.0,1.12,3.44,2.32,2.846451612903226,0.6118626430801247,3.44,1.0,2.0,1.0,1.6129032258064515,0.47450572320499484,2.0,0.0,4.0,4.0,2.225806451612903,1.866805411030177,4.0,0.0,1.0,1.0,0.03225806451612903,0.06243496357960458,0.0,0.0,1.0,1.0,0.03225806451612903,0.06243496357960458,0.0,1.0,6.0,5.0,3.903225806451613,2.2476586888657653,6.0,0.0,1.0,1.0,0.3870967741935484,0.47450572320499484,0.0,0.0,3.0,3.0,1.2580645161290323,1.0551508844953175,2.0,0.0,9.0,9.0,0.2903225806451613,0.5619146722164413,0.0,0.0,13.0,13.0,0.41935483870967744,0.8116545265348595,0.0,1.0,22.0,21.0,2.3548387096774195,1.3922996878251819,2.0,6.615,37.24,30.625,9.596814516129033,2.784451092611863,9.105,0.0,7.853,7.853,3.6628064516129033,3.780961498439126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,105.93548387096774,90.90530697190427,12.0,p,O,-0.338381,p,O,-0.338381,0.0,-282000.0,0.3999999999999999,2.32,1.92,1.15,0.7033365858116414
AgClO4,20,AgClO4,[O-]Cl(=O)(=O)=O.[Ag+],8.0,47.0,39.0,16.0,10.666666666666666,8.0,65.0,94.0,29.0,84.5,6.5,87.0,15.9994,107.8682,91.86880000000001,34.553133333333335,24.738311111111113,15.9994,54.8,1234.93,1180.13,270.955,321.325,54.8,11.0,17.0,6.0,15.333333333333334,1.444444444444444,16.0,2.0,5.0,3.0,2.6666666666666665,0.8888888888888888,2.0,66.0,145.0,79.0,85.16666666666667,25.555555555555557,66.0,1.93,3.44,1.51,3.141666666666667,0.4038888888888887,3.44,1.0,2.0,1.0,1.8333333333333333,0.27777777777777785,2.0,0.0,5.0,5.0,3.5,1.1666666666666667,4.0,0.0,10.0,10.0,1.6666666666666667,2.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,7.0,1.3333333333333333,6.0,0.0,1.0,1.0,0.16666666666666666,0.27777777777777773,0.0,0.0,2.0,2.0,1.5,0.6666666666666666,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,2.0,9.105,24.4975,15.392499999999998,12.874583333333334,5.026111111111111,9.105,0.0,2.493,2.493,0.4155,0.6924999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,56.166666666666664,58.88888888888889,12.0,d,Ag,-0.298706,d,Ag,-0.298706,0.0,-282000.0,0.2799999999999998,1.51,1.2300000000000002,0.8949999999999999,0.8697413408594536
CuBr,19,CuBr,Br[Cu],29.0,35.0,6.0,32.0,3.0,29.0,64.0,95.0,31.0,79.5,15.5,64.0,63.546,79.904,16.357999999999997,71.725,8.178999999999998,63.546,265.8,1357.77,1091.97,811.785,545.9849999999999,265.8,11.0,17.0,6.0,14.0,3.0,11.0,4.0,4.0,0.0,4.0,0.0,4.0,120.0,132.0,12.0,126.0,6.0,120.0,1.9,2.96,1.06,2.4299999999999997,0.53,1.9,1.0,2.0,1.0,1.5,0.5,1.0,0.0,5.0,5.0,2.5,2.5,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,6.0,14.0,3.0,11.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,11.07,29.48,18.41,20.275,9.205,11.07,0.0,1.457,1.457,0.7285,0.7285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,144.5,80.5,64.0,d,Cu,-0.202272,s,Cu,-0.172056,0.03021600000000002,-324600.0,1.06,1.06,0.0,1.06,0.0
HgI2,19,HgI2,I[Hg]I,53.0,80.0,27.0,62.0,12.0,53.0,71.0,96.0,25.0,87.66666666666667,11.111111111111109,96.0,126.90447,200.59,73.68553,151.46631333333335,32.74912444444445,126.90447,234.32,386.85,152.53000000000003,336.00666666666666,67.79111111111114,386.85,12.0,17.0,5.0,15.333333333333334,2.222222222222222,17.0,5.0,6.0,1.0,5.333333333333333,0.44444444444444436,5.0,132.0,139.0,7.0,136.66666666666666,3.1111111111111143,139.0,2.0,2.66,0.6600000000000001,2.44,0.29333333333333345,2.66,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.3333333333333335,2.222222222222222,5.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,4.666666666666667,6.222222222222221,0.0,17.0,26.0,9.0,20.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,25.2375862069,43.015,17.7774137931,37.0891954023,7.901072796933334,43.015,0.0,1.062,1.062,0.7080000000000001,0.472,1.062,0.0,0.0,0.0,0.0,0.0,0.0,64.0,166.0,102.0,98.0,45.333333333333336,64.0,p,I,-0.267904,s,Hg,-0.205137,0.06276699999999996,-295200.0,0.6600000000000001,0.6600000000000001,0.0,0.6600000000000001,0.0
magnesium nitrate,19,Mg(NO3)2,[Mg+2].[O-][N+](=O)[O-].[O-][N+](=O)[O-],7.0,12.0,5.0,8.222222222222221,0.8395061728395056,8.0,68.0,87.0,19.0,83.77777777777777,4.2962962962962985,87.0,14.0067,24.305,10.2983,16.479422222222222,1.7390172839506175,15.9994,54.8,923.0,868.2,153.1,171.08888888888887,54.8,2.0,16.0,14.0,14.222222222222221,2.71604938271605,16.0,2.0,3.0,1.0,2.111111111111111,0.1975308641975309,2.0,66.0,141.0,75.0,75.44444444444444,14.567901234567898,66.0,1.31,3.44,2.13,3.1144444444444446,0.434074074074074,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.3333333333333335,0.8888888888888888,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,5.333333333333333,0.8888888888888888,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.4444444444444444,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.4444444444444444,2.0,9.105,22.89,13.785,11.895277777777778,3.7203703703703703,9.105,0.0,6.437,6.437,1.4304444444444444,2.225135802469136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,72.66666666666667,80.88888888888889,12.0,p,O,-0.338381,p,O,-0.338381,0.0,-282000.0,0.3999999999999999,2.13,1.73,0.9766666666666666,1.2232947314527272
FeCl3,19,FeCl3,[Fe+3].[Cl-].[Cl-].[Cl-],17.0,26.0,9.0,19.25,3.375,17.0,55.0,94.0,39.0,84.25,14.625,94.0,35.453,55.845,20.391999999999996,40.551,7.6469999999999985,35.453,171.6,1811.0,1639.4,581.45,614.7750000000001,171.6,8.0,17.0,9.0,14.75,3.375,17.0,3.0,4.0,1.0,3.25,0.375,3.0,102.0,132.0,30.0,109.5,11.25,102.0,1.83,3.16,1.33,2.8275,0.49875,3.16,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.75,1.875,5.0,0.0,6.0,6.0,1.5,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,1.0,7.25,0.375,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,4.0,4.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.75,1.125,1.0,10.73,24.4975,13.767499999999998,21.055625,5.162812499999999,24.4975,0.0,2.493,2.493,1.8697499999999998,0.934875,2.493,0.0,2.1106628,2.1106628,0.5276657,0.79149855,0.0,64.0,229.0,165.0,105.25,61.875,64.0,d,Fe,-0.295049,d,Fe,-0.295049,0.0,-349000.0,1.33,1.33,0.0,1.33,0.0
Ca(NO3)2,19,Ca(NO3)2,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ca+2],7.0,20.0,13.0,9.11111111111111,2.4197530864197527,8.0,7.0,87.0,80.0,77.0,15.555555555555555,87.0,14.0067,40.078,26.0713,18.23197777777778,4.8546716049382725,15.9994,54.8,1115.0,1060.2,174.4333333333333,209.0148148148148,54.8,2.0,16.0,14.0,14.222222222222221,2.71604938271605,16.0,2.0,4.0,2.0,2.2222222222222223,0.3950617283950618,2.0,66.0,176.0,110.0,79.33333333333333,21.48148148148148,66.0,1.0,3.44,2.44,3.08,0.4799999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.3333333333333335,0.8888888888888888,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,5.333333333333333,0.8888888888888888,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.4444444444444444,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.4444444444444444,2.0,9.105,37.77,28.665000000000003,13.54861111111111,5.924814814814815,9.105,0.0,6.437,6.437,1.4304444444444444,2.225135802469136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,76.11111111111111,85.48148148148147,12.0,p,O,-0.338381,p,O,-0.338381,0.0,-282000.0,0.3999999999999999,2.44,2.04,1.0799999999999998,1.442497833620557
Sm(NO3)·6H2O,19,Sm(NO3)2·6H2O,O.O.O.O.O.O.[Sm+2].[O-][N+](=O)[O-].[O-][N+](=O)[O-],1.0,62.0,61.0,6.814814814814815,5.1687242798353905,1.0,23.0,92.0,69.0,86.48148148148148,5.366255144032923,87.0,1.00794,150.36,149.35206000000002,14.165239999999999,11.718865185185185,1.00794,14.01,1345.0,1330.99,85.0674074074074,93.3283401920439,14.01,1.0,16.0,15.0,8.777777777777779,7.341563786008231,1.0,1.0,6.0,5.0,1.7037037037037037,0.625514403292181,1.0,31.0,198.0,167.0,55.7037037037037,21.958847736625515,31.0,1.17,3.44,2.27,2.7751851851851854,0.6301783264746227,2.2,1.0,2.0,1.0,1.5555555555555556,0.49382716049382713,1.0,0.0,4.0,4.0,2.0,1.9259259259259258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.2222222222222222,0.4279835390946502,0.0,1.0,8.0,7.0,3.7777777777777777,2.4691358024691357,1.0,0.0,1.0,1.0,0.4444444444444444,0.49382716049382713,0.0,0.0,3.0,3.0,1.1111111111111112,1.0699588477366255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.2962962962962963,0.5706447187928669,0.0,1.0,8.0,7.0,1.8518518518518519,0.757201646090535,1.0,6.615,33.23,26.614999999999995,9.311388888888889,2.5802469135802464,6.615,0.0,7.853,7.853,3.9670370370370365,3.820109739368999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,112.07407407407408,88.95473251028807,12.0,p,N,-0.266297,p,N,-0.266297,0.0,-282000.0,0.3999999999999999,2.27,1.87,1.1966666666666663,0.6945180077995781
NaOH,19,NaOH,[Na+].[OH-],1.0,11.0,10.0,6.666666666666667,3.7777777777777772,1.0,2.0,92.0,90.0,60.333333333333336,38.888888888888886,2.0,1.00794,22.98976928,21.98182928,13.332369759999999,8.216286506666668,1.00794,14.01,370.87,356.86,146.56,149.54,14.01,1.0,16.0,15.0,6.0,6.666666666666667,1.0,1.0,3.0,2.0,2.0,0.6666666666666666,1.0,31.0,166.0,135.0,87.66666666666667,52.22222222222223,31.0,0.93,3.44,2.51,2.19,0.84,0.93,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,4.0,4.0,1.3333333333333333,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,2.6666666666666665,2.222222222222222,1.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,0.0,0.0,2.0,2.0,0.6666666666666666,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,6.615,29.2433333333,22.6283333333,14.987777777766668,9.50370370368889,6.615,0.0,7.853,7.853,2.6176666666666666,3.490222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,145.0,88.66666666666667,12.0,p,O,-0.338381,s,H,-0.233471,0.10490999999999998,-282000.0,1.2399999999999998,2.51,1.27,1.8749999999999998,0.8980256121069153
Mn(NO3)2·H2O,18,Mn(NO3)2·H2O,O.O.O.O.O.[Mn+2].[O-][N+](=O)[O-],1.0,25.0,24.0,8.083333333333334,2.819444444444445,8.0,52.0,92.0,40.0,84.08333333333333,6.041666666666669,87.0,1.00794,54.938045,53.930105000000005,16.41359375,6.420741875000001,15.9994,14.01,1519.0,1504.99,171.39333333333332,224.6011111111111,54.8,1.0,16.0,15.0,12.583333333333334,4.791666666666667,16.0,1.0,4.0,3.0,2.0,0.3333333333333333,2.0,31.0,139.0,108.0,67.08333333333333,13.291666666666664,66.0,1.55,3.44,1.89,3.0091666666666668,0.5129166666666666,3.44,1.0,2.0,1.0,1.8333333333333333,0.27777777777777785,2.0,0.0,4.0,4.0,2.8333333333333335,1.4166666666666667,4.0,0.0,5.0,5.0,0.4166666666666667,0.7638888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,5.083333333333333,1.388888888888889,6.0,0.0,1.0,1.0,0.16666666666666666,0.27777777777777773,0.0,0.0,3.0,3.0,1.6666666666666667,0.8333333333333334,2.0,0.0,5.0,5.0,0.4166666666666667,0.7638888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.25,0.7083333333333334,2.0,6.615,14.76875,8.15375,9.749173850575,1.7962607758624998,9.105,0.0,7.853,7.853,2.3816666666666664,3.175555555555555,0.0,0.0,0.000310120689655,0.000310120689655,2.5843390804583332e-05,4.737954980840277e-05,0.0,12.0,217.0,205.0,89.75,90.70833333333333,12.0,d,Mn,-0.26654,d,Mn,-0.26654,0.0,-282000.0,0.3999999999999999,1.89,1.49,1.0339999999999998,0.7118461912520148
La 2 O 3,17,La2O3,[La+3].[La+3].[O-2].[O-2].[O-2],8.0,57.0,49.0,27.6,23.52,8.0,13.0,87.0,74.0,57.4,35.52,87.0,15.9994,138.90547,122.90607000000001,65.161828,58.9949136,15.9994,54.8,1193.0,1138.2,510.08000000000004,546.336,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,207.0,141.0,122.4,67.67999999999999,66.0,1.1,3.44,2.34,2.504,1.1232,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.8,1.44,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,3.6,4.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.8,3.3599999999999994,2.0,9.105,36.8975,27.7925,20.222,13.340399999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,p,O,-0.338381,d,La,-0.141085,0.197296,-282000.0,2.34,2.34,0.0,2.34,0.0
Sm 2 O 3,16,Sm2O3,[Sm+3].[Sm+3].[O-2].[O-2].[O-2],8.0,62.0,54.0,29.6,25.920000000000005,8.0,23.0,87.0,64.0,61.4,30.720000000000006,87.0,15.9994,150.36,134.3606,69.74364,64.49308800000001,15.9994,54.8,1345.0,1290.2,570.88,619.296,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,198.0,132.0,118.8,63.35999999999999,66.0,1.17,3.44,2.27,2.532,1.0896000000000001,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.4,2.88,0.0,6.0,8.0,2.0,6.8,0.96,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.2,3.8400000000000007,0.0,2.0,8.0,6.0,4.4,2.88,2.0,9.105,33.23,24.124999999999996,18.755,11.579999999999998,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,166.0,154.0,73.6,73.92,12.0,f,Sm,-0.21776,f,Sm,-0.21776,0.0,-282000.0,2.27,2.27,0.0,2.27,0.0
Mn(CH3CO2)2‚4H2O,16,Mn(CH3CO2)2·4H2O,,1.0,25.0,24.0,4.703703703703703,3.8408779149519887,1.0,52.0,92.0,40.0,86.81481481481481,5.486968449931417,92.0,1.00794,54.938045,53.930105000000005,9.077303888888888,8.368229218106997,1.00794,14.01,3823.0,3808.99,646.1311111111112,1005.9514403292181,14.01,1.0,16.0,15.0,7.592592592592593,6.8806584362139915,1.0,1.0,4.0,3.0,1.5555555555555556,0.5761316872427984,1.0,31.0,139.0,108.0,52.03703703703704,21.8161865569273,31.0,1.55,3.44,1.89,2.5951851851851853,0.500631001371742,2.2,1.0,2.0,1.0,1.4814814814814814,0.49931412894375854,1.0,0.0,4.0,4.0,1.4814814814814814,1.6460905349794237,0.0,0.0,5.0,5.0,0.18518518518518517,0.35665294924554186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,3.1481481481481484,2.227709190672154,1.0,0.0,1.0,1.0,0.5185185185185185,0.49931412894375854,1.0,0.0,4.0,4.0,1.1851851851851851,1.316872427983539,0.0,0.0,5.0,5.0,0.18518518518518517,0.35665294924554186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.8888888888888888,0.9218106995884774,1.0,5.64,10.4875862069,4.8475862069,7.351762452107407,1.2712388250320987,6.615,0.0,7.853,7.853,4.7379999999999995,3.23037037037037,7.853,0.0,0.000310120689655,0.000310120689655,1.1485951468703703e-05,2.2121091717503425e-05,0.0,12.0,217.0,205.0,140.92592592592592,76.400548696845,194.0,s,H,-0.233471,s,H,-0.233471,0.0,-282000.0,1.2399999999999998,1.89,0.6500000000000001,1.283333333333333,0.459619407771256
Na2MoO4.2H2O,16,Na2MoO4·2H2O,O.O.[Na+].[Na+].[O-][Mo](=O)(=O)[O-],1.0,42.0,41.0,8.923076923076923,5.727810650887575,8.0,2.0,92.0,90.0,72.61538461538461,25.207100591715978,87.0,1.00794,95.96,94.95205999999999,18.612899889230768,13.246282906508874,15.9994,14.01,2896.0,2881.99,309.42923076923074,416.8388165680474,54.8,1.0,16.0,15.0,8.307692307692308,7.100591715976331,16.0,1.0,5.0,4.0,2.076923076923077,0.7337278106508877,2.0,31.0,166.0,135.0,77.38461538461539,39.053254437869825,66.0,0.93,3.44,2.51,2.573846153846154,0.7995266272189347,3.44,1.0,2.0,1.0,1.4615384615384615,0.4970414201183432,2.0,0.0,4.0,4.0,1.8461538461538463,1.9881656804733727,4.0,0.0,5.0,5.0,0.38461538461538464,0.7100591715976331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.6923076923076925,2.485207100591716,6.0,0.0,1.0,1.0,0.5384615384615384,0.4970414201183432,0.0,0.0,2.0,2.0,0.9230769230769231,0.9940828402366864,2.0,0.0,5.0,5.0,0.38461538461538464,0.7100591715976331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,1.8461538461538463,0.7810650887573964,2.0,6.615,29.2433333333,22.6283333333,11.943589743584615,5.899368836284024,9.105,0.0,7.853,7.853,2.4163076923076923,3.345656804733728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,118.07692307692308,97.9171597633136,12.0,p,O,-0.338381,s,H,-0.233471,0.10490999999999998,-282000.0,1.2399999999999998,2.51,1.27,1.6085714285714283,0.7544013710031475
